"","Cell_ID","clust_ID","X_position","Y_position","TSNE_D1","TSNE_D2","KERATIN","ASMA","CD45"
"1775",73069,4,5251.21241830065,6697.16013071895,-0.716032734050198,-2.69873035865663,6.4042394745765,9.76093991180827,6.22957398021882
"1776",38501,4,11232.6787096774,2284.29161290323,-0.716032734050198,-2.69873035865663,6.23364382831215,9.14427362994024,5.69783795926265
"1777",37767,2,11108.7508896797,3994.67615658363,-0.716032734050198,-2.69873035865663,6.64724978415216,7.5178476577868,6.34118117431372
"1778",68110,3,3596.89361702128,8109.86460348162,-0.716032734050198,-2.69873035865663,6.21846910707965,8.46640226496717,7.70281467687929
"1779",87450,4,9077.46956521739,9295.60869565217,-0.716032734050198,-2.69873035865663,7.47379017186227,10.5404687166924,6.21660610108486
"1780",25778,2,9061.68,1759.52,-0.716032734050198,-2.69873035865663,6.90687489155483,6.03337395018519,6.39486085004703
"1781",90668,4,9726.32130584192,8089.95532646048,-0.716032734050198,-2.69873035865663,7.51469675603598,9.01854813010537,6.06812724286536
"1782",72757,1,5138.48611111111,8536.64583333333,-0.716032734050198,-2.69873035865663,9.80828590850825,6.99407312850014,5.2440958123814
"1783",36733,3,10950.7634408602,1748.18817204301,-0.716032734050198,-2.69873035865663,6.53998987676533,8.21118361818774,7.42657787382586
"1784",25076,3,8938.15702479339,881.954545454545,-0.716032734050198,-2.69873035865663,6.54131021227292,8.38768486423194,7.23994444844215
"1785",58348,3,14330.078369906,3301.29780564263,-0.716032734050198,-2.69873035865663,6.43890458986111,5.08602770745976,7.40258340293876
"1786",55169,3,13861.7367021277,5969.4335106383,-0.716032734050198,-2.69873035865663,7.53062979910976,8.10992539561274,7.20562925306438
"1787",89759,2,9529.53968253968,8633.54365079365,-0.716032734050198,-2.69873035865663,6.69628440752373,6.83702194819599,6.93047537058285
"1788",78010,4,6720.89864864865,7230.03378378378,-0.716032734050198,-2.69873035865663,7.17316065263173,10.3787089643664,5.5622656149356
"1789",109953,4,14316.6988416988,9364.32046332046,-0.716032734050198,-2.69873035865663,7.51507746171339,10.0491384496183,5.32712617812931
"1790",10377,4,5402.89772727273,5106.97727272727,-0.716032734050198,-2.69873035865663,5.6458082200873,8.70938444274903,6.00917608585833
"1791",37280,3,11038.2549800797,3779.09960159363,-0.716032734050198,-2.69873035865663,6.63413588058483,7.75384409915602,6.88816625436929
"1792",79018,3,6993.69411764706,6881.1,-0.716032734050198,-2.69873035865663,6.49128572581406,9.03936781799088,7.23924453290545
"1793",33902,3,10455.4230769231,3736.15384615385,-0.716032734050198,-2.69873035865663,6.2888430466411,7.87409870696009,7.78970935127229
"1794",93341,3,10337.4245810056,9324.94413407821,-0.716032734050198,-2.69873035865663,7.6531423727837,5.85077270323467,7.92824093127072
"1795",40587,1,11576.6645962733,2255.10559006211,-0.716032734050198,-2.69873035865663,9.41121316446312,6.4499551441403,5.61835087682609
"1796",44200,3,12136.5880829016,2316.93523316062,-0.716032734050198,-2.69873035865663,6.46804060438695,7.11892273913102,8.04297343288909
"1797",96934,4,11263.2140221402,9901.08118081181,-0.716032734050198,-2.69873035865663,7.24280320180257,9.41577377681516,5.55188632403769
"1798",22798,4,8494.1626984127,3933.9880952381,-0.716032734050198,-2.69873035865663,6.31953280484325,8.0966398258866,5.90071241597988
"1799",24335,3,8794.46511627907,5374.12558139535,-0.716032734050198,-2.69873035865663,6.34848013069686,7.42468410075272,7.13592432087327
"1800",32057,3,10110.4170403587,3866.69955156951,-0.716032734050198,-2.69873035865663,6.3285291770957,8.09161505806765,6.85852735084661
"1801",27820,2,9404.85269121813,2372.07932011331,-0.716032734050198,-2.69873035865663,6.81085743724304,7.90904308476711,6.44742707112562
"1802",76882,4,6380.56944444444,9441.34722222222,-0.716032734050198,-2.69873035865663,9.6041095710401,9.68469303738398,4.99664905212152
"1803",43159,1,11994.4326241135,5384.88652482269,-0.716032734050198,-2.69873035865663,9.038504077718,6.05433945115915,5.84721738384616
