"","Cell_ID","clust_ID","X_position","Y_position","UMAP_D1","UMAP_D2","KERATIN","ASMA","CD45"
"189",90013,3,9577.03592814371,6200.23952095808,3.65231035313625,-1.76746087765279,6.99026201431289,9.38226979374905,7.56423847517049
"190",44329,1,12152.8654545455,3425.06545454545,-3.48646174470621,3.42592612549956,9.96498811146323,5.9593169422613,5.70982478911216
"191",284,2,156.625,1512.60887096774,-3.29412612787133,-3.50613007496004,6.93964849810308,6.84361237850112,5.26452704339146
"192",66982,4,3139.24933687003,7199.75066312997,-2.62019858356346,-2.9530016017734,6.123097587277,9.02186474526555,5.99237924800493
"193",65193,1,2454.98736462094,9806.26353790614,-3.93489682077045,2.865118562937,10.2096774161505,6.76472455229449,6.16688433295651
"194",100238,1,12044.824684432,8052.58485273492,-5.40391761043098,-1.68536997871612,9.92539923490869,7.4784067236346,6.31103457448204
"195",43117,2,11986.7719298246,3533.28947368421,1.93369379876658,1.0561037631796,8.0796411274513,6.76039944427573,6.9508399748198
"196",106200,4,13408.2727272727,10815.8855218855,-2.10190037429079,-1.49750314494294,7.35742520559271,9.36211680694198,6.4938047765781
"197",27894,4,9412.016,2596.056,0.115742798635048,-4.68595172287352,5.97401315349423,10.358442008899,5.56904654734716
"198",15398,4,6925.94509803922,5832.34117647059,-1.6368010458449,-1.85318877276871,6.11374291024561,8.72626995401563,6.10883791280444
"199",57491,2,14200.132231405,2754.03305785124,-1.14591814244884,-0.578716390333171,6.63896795139979,6.7971099324481,5.83268194434808
"200",49695,2,12981.2857142857,2946.35,1.92380870688373,0.638918072165497,6.35013749370939,5.68598212717351,7.12551866886305
"201",57103,3,14140.3985507246,3195.22463768116,4.75677572641085,1.83239619613994,6.3827964336713,6.13518838505319,8.0661802657429
"202",9378,4,5118.34814814815,4856.84814814815,-0.521387086193066,-4.56539013685705,5.41777800658464,9.85609152721447,5.37160224873338
"203",65760,2,2678.36235955056,6634.20224719101,-2.78418427831264,-2.71371335814247,6.2127243027208,6.91198228763617,5.89967414874495
"204",75233,3,5916.67557251908,7750.29770992366,3.86548085569083,-1.8451826159783,6.51753031785697,9.04442682333039,6.93408126179346
"205",60433,2,584.446494464945,8447.25830258303,-3.20167513326475,-3.35118657821664,5.61428562297154,7.23443007237698,5.68748807746203
"206",68256,4,3661.68163265306,9133.38775510204,-2.64467769003614,-1.83789884008337,6.38648069666749,10.9148127304707,6.03665250711941
"207",32387,2,10172.2966507177,682.492822966507,1.17195457022217,0.600174552046768,6.13463237415115,7.53649152197192,6.09262967153571
"208",31104,4,9946.61409395973,5332.54697986577,-0.855682558969223,-2.35880294937428,7.33715536020439,9.5290276328715,6.72367512979076
"209",66247,3,2856.93055555556,7959.63194444444,1.173431556616,1.49203179800204,6.28010969731813,8.03798959416915,6.84155612049004
"210",18336,4,7574.18670886076,2273.62974683544,-1.77985981369268,-2.1852987454387,6.46296527507868,9.34703956618204,6.30123860120068
"211",101015,2,12232.0888888889,9024.45925925926,1.99441557180635,0.381684210449971,7.63606938313644,6.06572991428187,6.59897314533811
"212",109129,2,14119.9092827004,8042.29324894515,-1.7967847411383,-0.464489749322126,8.16050800028817,6.95588820491524,5.75365704160676
"213",82302,4,7886.1992481203,8075.7537593985,3.19733084423097,-1.99374964624165,6.92155436894211,10.2576740739708,6.79158677573275
"214",53901,3,13673.0471698113,965.396226415094,3.3057822031266,4.16745643743821,5.98241428277151,8.39657642756076,7.24666389831088
"215",102712,1,12628.7926421405,6112.20401337793,-4.47585881433614,1.47938398263889,10.1981806507439,6.12957469705874,5.77342916431584
