Cell_ID,clust_ID,X_position,Y_position,CMD_X,CMD_Y
219,1,27274,24056,-0.113451378020574,0.196586524680466
220,3,27272,24134,0.214922979620663,0.0580627092715446
221,4,27282,24012,0.206058911958212,-0.067357861543261
222,4,27280,25110,0.154527177435543,-0.107907559850262
223,2,27281,25012,0.0321792015522905,0.18615435325343
224,3,27281,24144,0.205116916626439,0.0523308006350604
225,4,27290,24461,0.202874927811505,-0.0647662024263713
226,1,27284,24922,-0.162575080453625,0.214714568361962
227,1,27285,24691,-0.138429230482368,0.173077442793301
228,1,27282,24850,-0.0569694019069314,0.142676938577161
229,4,27290,25640,0.159620302817805,-0.119447100523611
230,6,27288,24211,-0.0717373785441632,-0.0915306249400965
231,3,27292,25934,0.224941100934614,0.0513043258641465
232,2,27293,24323,-0.00183620115039706,0.188895890565736
233,3,27291,25773,0.204971880009903,0.109161511957903
234,3,27288,25954,0.221725536328543,0.0687382316845121
235,4,27303,24354,0.185297788638168,-0.0771768134965336
236,7,27301,24589,-0.219282727487424,-0.0130328221998097
237,5,27303,24230,0.0100424234615311,-0.181960359985641
238,5,27297,25111,0.103215905601279,-0.157036608948892
239,8,27303,24643,-0.202621846229224,0.120579985948163
240,3,27294,25954,0.221208755293547,0.0835753845576011
241,1,27305,24257,-0.144069494667392,0.19292851927059
242,4,27303,24291,0.206594026949167,-0.035210807252889
243,3,27305,24191,0.231050239774729,0.0462668075200998
244,5,27304,24168,0.124656499779443,-0.127687505674157
245,1,27306,24914,-0.0929922012305616,0.218882117750391
246,3,27307,25374,0.204883203350825,0.10035029604499
247,4,27310,24808,0.218803917920983,-0.0195868638257106
248,5,27307,24683,0.104318745280828,-0.180435687864101
249,2,27312,24413,0.0964906902040411,0.166887743826708
250,3,27313,24210,0.222651089704625,0.0724120178029697
251,7,27313,25568,-0.112255554216864,-0.0724095719468549
252,3,27320,24836,0.170362249830984,0.146901819934539
253,6,27325,24108,-0.157774860444239,-0.182406350402136
254,1,27327,24553,-0.15436974533824,0.179585075984289
255,4,27326,24072,0.1774625083542,-0.0487251571651442
256,6,27329,24355,-0.163948620359013,-0.150062781481537
257,7,27333,24259,-0.148590008947852,-0.106912301904934
258,4,27331,24277,0.134142483378942,-0.119611701108675
259,3,27345,24055,0.229840548397543,0.0322849523075043
260,5,27333,24638,0.0471309412150567,-0.155714309207018
261,3,27337,25886,0.189719069957426,0.106505796951852
262,1,27344,24010,-0.0830939418106767,0.189542448678326
263,1,27342,24670,-0.143058458347079,0.212522447705946
264,5,27347,25426,0.107964355996905,-0.155125646799315
265,3,27351,25336,0.212725876205965,0.0974488546975511
266,5,27351,24889,0.115655716519062,-0.133241796243723
267,3,27355,24548,0.22451710069729,0.0202079791107226
268,1,27352,24103,-0.0861113612421017,0.230288165493704
269,2,27356,24996,0.0529649079595176,0.195936107956906
270,2,27358,24277,0.0896472162974203,0.182159076220974
271,1,27361,24841,-0.0772871535008528,0.19513862333134
272,5,27364,24337,0.0231494701168213,-0.192220415498744
273,4,27362,24735,0.213914822297079,-0.00556299299094031
274,7,27364,25278,-0.10813094746533,-0.0265099971319586
275,6,27364,24420,-0.0639598220417342,-0.182300142763639
276,3,27364,24513,0.216222359746732,0.0570064513964843
277,4,27367,25306,0.122707364208816,-0.087150429873847
278,7,27371,24404,-0.217672802025134,-0.0143707207679209
279,1,27369,24762,-0.101849324178909,0.122117213266552
280,8,27371,24671,-0.166207763400448,0.153597521807198
281,7,27371,24903,-0.157057575916742,-0.0586690257380684
282,5,27371,24567,0.1363451810583,-0.145330432642223
283,8,27370,24972,-0.066214488628217,0.0713061851674629
284,1,27373,25431,-0.0332017433440381,0.138039113741875
285,2,27378,24486,0.0230635646226395,0.170931080593046
286,7,27380,25405,-0.188849672856066,-0.0242718331640005
287,6,27378,24427,-0.0219888718506238,-0.190874419450194
288,6,27377,25265,-0.124990924183002,-0.116628893503411
289,8,27374,25512,-0.220819123421279,0.103189030080915
290,1,27383,24271,-0.0166050238438518,0.20133761418666
291,1,27388,25512,-0.0813343484689434,0.222776355247022
292,3,27385,24166,0.221317842773191,0.0386534937375536
293,4,27391,24197,0.194916670325006,-0.0331882373381237
294,1,27391,24799,-0.122925616505245,0.145632457312556
295,3,27391,24981,0.177710219506416,0.148063200318981
296,3,27392,24712,0.233083334544183,0.0241387091722828
297,7,27402,24617,-0.208141617346101,-0.0419618828408434
298,3,27399,24774,0.226827023895333,0.0469599757216039
299,7,27407,24321,-0.171302901188428,-0.0802760298042093
300,1,27402,25128,-0.147013484414623,0.199031082380595
301,7,27402,24902,-0.169529959620931,-0.00593165499757871
302,3,27406,25274,0.206591940150839,0.0915767249518125
303,7,27411,25295,-0.224944470108829,0.00466803107650111
304,5,27407,24672,0.120752732510949,-0.168233989125749
305,6,27407,24130,-0.132015459099914,-0.208103042622308
306,8,27411,25101,-0.209582697589132,0.14475747969895
307,3,27408,24169,0.176389567853772,0.119520257923083
308,3,27412,25014,0.182420541287764,0.135867655639797
309,7,27414,24863,-0.159780057737866,-0.0934834539568207
310,2,27418,24700,0.086474251262156,0.162223669054873
311,3,27413,25645,0.164473105309392,0.147641170381352
312,7,27426,25250,-0.102591694101889,-0.0268634660371095
313,5,27424,24893,0.0598738080292089,-0.183467174192385
314,4,27424,24147,0.169388003074574,-0.100920349814374
315,7,27423,24356,-0.229323850588139,0.00567807379089116
316,2,27429,24962,0.0689951025034926,0.138704262708224
317,4,27429,25566,0.182718137483523,-0.0643419197444141
318,7,27429,25968,-0.156991544558311,-0.07556024350172
319,1,27437,24200,-0.0362436232450357,0.0839834399152432
320,3,27434,24778,0.226915903638782,0.0147720967385804
321,2,27429,25083,0.0739857138669348,0.162448052237456
322,4,27438,25991,0.113783659305603,-0.0879874677574938
323,1,27433,24623,-0.175042567287826,0.210521389000344
324,1,27436,24839,-0.10336845690846,0.111018811085298
325,6,27434,24870,-0.0365484936946213,-0.11812499190512
326,4,27441,24314,0.206154419801389,-0.02913638711265
327,4,27436,25103,0.121766717138195,-0.0490403199664757
328,4,27442,24923,0.211668677270615,0.0013131258957083
329,1,27445,24635,-0.121502160980005,0.222756018151575
330,5,27447,24475,0.0395969425304342,-0.116771790780401
331,8,27448,25398,-0.201790181721363,0.0981810767568457
332,2,27455,25793,0.0908537375365387,0.151479046676874
333,3,27453,24212,0.0964595522800726,0.103732731477
334,4,27449,24744,0.215232211099538,0.00697252134190385
335,6,27454,24135,-0.120859427128256,-0.10283188845741
336,7,27458,24233,-0.207200592341008,-0.0491212333800797
337,3,27453,24675,0.163363267660974,0.148988465651646
338,4,27462,24264,0.205583816933568,-0.0378531903346191
339,3,27457,24410,0.214440859309348,0.0364121881415062
340,5,27456,24862,0.0217118828825663,-0.197772297181763
341,4,27462,24297,0.220574490441069,0.00582254851903813
342,6,27459,24505,-0.0611305769451618,-0.150739245544607
343,3,27454,25114,0.141959034252484,0.158818561514048
344,3,27464,25609,0.178473565596794,0.127912977629734
345,8,27463,24898,-0.0937820759358734,0.0926090741301708
346,7,27465,24545,-0.213614011467011,-0.0325210128059878
347,2,27470,25114,0.04129328012105,0.194908958821332
348,4,27470,24078,0.152515016825752,-0.00110165779008196
349,6,27465,24348,-0.147445274758835,-0.156956447523001
350,8,27470,24927,-0.169690611911046,0.0962816926653673
351,3,27473,24529,0.148881138613035,0.0318465163134277
352,8,27473,24864,-0.219098447066657,0.0709437567000165
353,3,27479,24909,0.224803566667242,0.0630145368038146
354,4,27478,25634,0.165225187755158,-0.096948256050353
355,5,27476,24498,0.0477135921520737,-0.206066454441733
356,8,27480,24851,-0.232710155371357,0.0559517574759786
357,4,27479,24413,0.1923069153417,-0.0504756111839526
358,1,27490,25090,-0.0689345006735593,0.204068925636944
359,4,27489,24339,0.205902460241519,-0.0458361528807322
360,1,27495,25059,-0.164153293561267,0.193193182519587
361,1,27493,24706,-0.0320707127110217,0.180375388886676
362,5,27494,25034,0.0107526248993576,-0.0935484976410037
363,1,27490,24296,-0.0625773942967226,0.143255832926376
364,8,27495,24881,-0.216126530999411,0.0652473491244978
365,1,27502,24133,-0.118773361759823,0.197597962464664
366,6,27502,24009,-0.0373712473836386,-0.0482670603459697
367,7,27493,24414,-0.209293999721923,-0.105218098817034
368,8,27507,24871,-0.218936528119924,0.0923330637380466
369,6,27516,24076,-0.0610338546649902,-0.0561903249890192
370,7,27507,24411,-0.218352304713205,-0.0375920775616395
371,4,27507,24906,0.220910952025183,-0.0170935587671049
372,3,27510,24373,0.12565531427115,0.026588322673471
373,6,27507,24448,-0.164838384092682,-0.152214041996406
374,3,27510,24933,0.120203004830993,0.12412613527003
375,3,27504,25415,0.148393986653034,0.0231067196482664
376,2,27512,24718,0.0648803620018441,0.198195044016995
377,1,27511,24746,-0.00934926262774529,0.139552407486003
378,5,27515,24292,0.0761907556293361,-0.143979430430258
379,4,27515,24107,0.0942713418892316,-0.0869933092184391
380,5,27513,24524,0.106352531438177,-0.125483709732658
381,5,27521,24606,0.069525522324624,-0.155168016105792
382,6,27524,24387,-0.0657949259558724,-0.0871647227848135
383,4,27521,24210,0.131942308605676,-0.0384643674143698
384,3,27533,24665,0.230539468047219,0.0682372555038861
385,1,27530,25268,-0.0256569421983421,0.18935469052774
386,4,27524,24195,0.146803309813944,-0.0304674999894918
387,7,27529,24501,-0.181374167036683,-0.0932704544433316
388,3,27525,25300,0.142495502573465,0.0141864885630541
389,5,27529,25502,0.0834884855799429,-0.181518591407567
390,6,27530,25431,-0.155758615171377,-0.149651543265168
391,3,27533,24018,0.218810713923742,0.0883163031150431
392,3,27530,24576,0.175468605418558,0.112269972724162
393,8,27529,24761,-0.225779124257315,0.0674197854837044
394,4,27535,25904,0.2244782549947,-0.00512561834989634
395,8,27538,24781,-0.228302803146032,0.0430038122943525
396,3,27537,25928,0.167141923953109,0.143298444384188
397,5,27532,24306,0.0246736876542064,-0.10699036032515
398,3,27533,25792,0.209728134672047,0.0875978512101779
399,3,27536,24395,0.219487177554829,0.0480946000473055
400,1,27534,24730,-0.0524467436593566,0.14659554679689
401,3,27542,24936,0.219254317278726,0.0701702990986725
402,3,27541,24439,0.169750213466648,0.136809924416952
403,3,27536,24210,0.233263171077196,0.0390588628902744
404,8,27539,24555,-0.109370752297119,0.0975149050317479
405,1,27540,25109,-0.0792142556426329,0.130990885142263
406,6,27541,24148,-0.110805105457302,-0.216956293271074
407,3,27543,24522,0.130430304662241,0.0877034650800813
408,7,27546,25985,-0.141888175610429,-0.0947412958447
409,3,27543,25028,0.153183238166168,0.146834119109615
410,4,27544,24331,0.174179057087474,-0.0787348245251906
411,8,27545,24760,-0.212173330857946,0.0920166419126454
412,7,27546,25249,-0.21050418994881,0.00334920188582169
413,2,27550,25291,0.00157924630067632,0.18386619075273
414,5,27547,24112,0.116700091638332,-0.16193513660561
415,2,27549,25015,0.126995348553623,0.16280928943159
416,4,27552,24288,0.192251864159162,-0.023615082727091
417,6,27553,24462,-0.0883171173810939,-0.227350567400687
418,4,27559,24579,0.217744117587947,0.00644802081502196
419,2,27549,25267,0.0178660194909448,0.185849151953018
420,3,27553,25448,0.219278093177342,0.0148959818845558
421,5,27561,24419,0.0482408880313928,-0.16374485012469
422,2,27554,25275,0.045045210118406,0.184801893993041
423,7,27562,24788,-0.205812858925143,-0.10860409586776
424,6,27564,24621,-0.0838735387873926,-0.1350136469713
425,3,27562,24741,0.219219904929173,0.0126707414041252
426,8,27559,24771,-0.213004311281412,0.0631880429013262
427,6,27562,25253,-0.0805360460138391,-0.164697628504323
428,3,27566,25822,0.147975889804607,0.148516187121281
429,3,27565,25854,0.221766669376896,0.0363321130150618
430,7,27582,24091,-0.158105596656495,-0.0380195285606613
431,1,27573,24186,-0.0635042902879846,0.213923343927078
432,4,27579,24543,0.190413143315498,-0.0379887450170666
433,4,27574,24978,0.196899779410246,-0.0183613617404096
434,3,27575,24462,0.14591166807454,0.12741777213539
435,4,27576,24649,0.217006542660988,-0.0270010682608275
436,8,27583,24430,-0.188436210872896,0.163747507792396
437,3,27580,25438,0.198752019408837,0.0897357832966229
438,8,27584,24114,-0.228763223878536,0.0152987601176024
439,1,27587,25368,-0.159742162973364,0.168728239916488
440,8,27591,24165,-0.166877685481391,0.15094888061872
441,4,27588,24216,0.136370372982674,-0.011451714864464
442,3,27588,24258,0.183105016725282,0.0236227512597628
443,1,27597,24508,-0.157105126333043,0.206243054479777
444,1,27596,25383,-0.158469242392986,0.16567479949463
445,5,27596,24195,0.129011713997242,-0.129896561099978
446,6,27600,24653,-0.0251241771690499,-0.0980709657215282
447,3,27604,25091,0.130740670509343,0.13812913967777
448,4,27602,25318,0.0342078195515268,-0.00921972859523074
449,7,27601,25044,-0.174240219044335,-0.126272609192791
450,3,27605,24797,0.147231994999357,0.0946930853666988
451,3,27599,24827,0.207188869573492,0.103052995214205
452,3,27610,24600,0.222595893807835,0.0270606710566577
453,6,27614,24127,-0.124711310941984,-0.113341929226226
454,2,27615,24839,0.0139575710515967,0.191983050866648
455,3,27621,24816,0.159798358271816,0.149958740308342
456,1,27617,25462,-0.156312390028012,0.20997236562229
457,4,27621,24047,0.15185475715975,-0.114569008055465
458,2,27617,25036,0.00176247338435499,0.184661262869267
459,3,27625,24322,0.226428212148826,0.0141741446610093
460,4,27628,24193,0.215707726034494,-0.00789841095876809
461,4,27624,25013,0.228253840006803,0.00612427318911377
462,6,27627,25089,-0.153538530287142,-0.169615171194021
463,6,27633,25299,-0.121916900433287,-0.120724663812541
464,3,27629,25937,0.157353443472444,0.119925120882872
465,3,27632,24506,0.153459754655044,0.140411480943841
466,4,27631,24788,0.193587163367081,-0.0261021088395588
467,6,27629,25070,-0.0921759681120177,-0.0972640812036985
468,4,27626,24955,0.185920147217459,-0.0819396886268657
469,1,27631,25876,-0.0647111677476909,0.162894796528703
470,7,27637,24628,-0.188222766702631,-0.115218588081423
471,6,27638,25242,-0.0235812812072002,-0.169909477574063
472,5,27635,25491,0.0723623684933153,-0.148453319438027
473,6,27638,24568,-0.0500376637048311,-0.21810985683647
474,1,27643,24235,-0.0273776334246566,0.205042546800528
475,8,27647,24952,-0.217406724683489,0.014228969487764
476,1,27645,25951,-0.107318918117177,0.157501561955035
477,3,27644,24978,0.202996945182025,0.0801569310294487
478,3,27648,24066,0.176400839709869,0.0457774034963407
479,4,27648,25848,0.218612176730992,0.00450552701564337
480,4,27648,25896,0.203167431785478,-0.0562061765574507
481,4,27646,25058,0.14776485269708,-0.10823249348246
482,1,27652,24905,-0.0740707421645062,0.218256417893298
483,4,27647,24041,0.178869891692746,-0.0503165321402552
484,3,27650,25039,0.160175654628911,0.135942769277989
485,5,27654,24160,0.105637658118963,-0.154436790054882
486,4,27652,24396,0.195288186152834,-0.00524844418540625
487,2,27654,24540,0.0286050128051229,0.179197455885268
488,4,27653,24317,0.159046367930864,-0.0620669345115814
489,4,27653,24575,0.161248266471789,-0.055173813694675
490,8,27655,24625,-0.233231005666184,0.0491058449602451
491,7,27657,24649,-0.201787101164314,-0.0288137235353387
492,3,27653,25073,0.156636349672996,0.104818871581833
493,5,27651,25496,0.14512626305216,-0.151967209503611
494,7,27660,25973,-0.14409975239621,-0.122476283311424
495,1,27659,25316,-0.0953188417522606,0.110235750791094
496,4,27664,24302,0.202981003534674,-0.0467648435082774
497,4,27668,24429,0.204893164072146,-0.0277944880903043
498,7,27667,25244,-0.174684703881541,-0.108929609052333
499,6,27665,24227,-0.158679714770003,-0.162683690977879
500,3,27667,25028,0.171536409417758,0.149890614396016
501,4,27669,24028,0.171754016096498,-0.0898983224657203
502,2,27661,24566,0.0809219806488111,0.166403033501189
503,5,27665,24661,0.113064407242548,-0.160246209931583
504,2,27668,24895,0.0528203075061168,0.21408792383886
505,8,27673,25549,-0.186493520873746,0.155547513757401
506,1,27676,24278,-0.0240259804617969,0.158719407636899
507,6,27679,24047,-0.114780612604989,-0.216755754826641
508,6,27677,25899,-0.0414261790433931,-0.0694307956814068
509,6,27685,24211,-0.0792200683572323,-0.0633955417123874
510,5,27685,25047,0.0449693440021602,-0.18489935474715
511,1,27681,24405,-0.0988586915142067,0.184622499533097
512,6,27690,24170,-0.100551903292621,-0.146479642907526
513,4,27687,24011,0.178065171889624,-0.0851805833522711
514,6,27684,24651,-0.148083040871765,-0.164289870850475
515,4,27683,25234,0.146467982231566,-0.0684622581470329
516,3,27690,25145,0.216632288124013,0.0305332609340477
517,3,27696,25140,0.222466271232326,0.0555416427946985
518,4,27698,24302,0.19246552358184,-0.0480365174150932
519,4,27701,25031,0.22460346272634,0.00955972136462781
520,6,27698,25347,-0.0875026956184501,-0.175792593630793
521,7,27703,24678,-0.154598416776525,-0.110698260375329
522,4,27702,24195,0.158205957922871,-0.10500714926026
523,3,27704,25056,0.157589495487913,0.109300957925654
524,6,27706,24894,-0.0526265993254006,-0.206527022433792
525,5,27709,24539,0.108427918459237,-0.16453944936067
526,4,27713,25113,0.20819956207735,-0.0540837934689687
527,4,27710,24023,0.202644984755595,-0.0612443184591792
528,5,27715,25003,0.0123433905533451,-0.201072537802949
529,7,27719,24911,-0.141574383408495,-0.0710001851574886
530,6,27718,24756,-0.0834412926287608,-0.222347610605838
531,4,27715,25271,0.164515145976482,-0.00145436587654385
532,4,27716,24173,0.187261544795485,-0.06635607224395
533,7,27718,24203,-0.170661822246745,-0.0548391749243002
534,4,27726,24360,0.227700412067245,-0.00892474065947314
535,2,27719,24638,0.0107059191053007,0.139154108542122
536,7,27732,24491,-0.121419874699838,-0.0298597778984358
537,6,27728,24868,-0.0256164832903456,-0.199307487114144
538,8,27732,25519,-0.223015735362448,0.0432975403049822
539,3,27732,25046,0.185414049715473,0.044310978610942
540,7,27734,25029,-0.171694902709417,-0.0665936329796407
541,2,27735,24767,0.00923479442847207,0.211246129230685
542,6,27740,25008,-0.0281030754498022,-0.215468742496513
543,4,27739,24150,0.199875393844626,-0.0634787869574461
544,5,27741,24204,0.0196188570581479,-0.202844976344217
545,7,27742,25248,-0.18935708992929,-0.1240289019257
546,6,27739,25271,-0.0900692997994345,-0.186200562663843
547,7,27748,25290,-0.144363094435461,-0.100085038885002
548,5,27745,24536,0.055310396159269,-0.101138736298308
549,4,27745,24675,0.182335159991739,-0.0881347440220319
550,8,27749,25224,-0.110265982448931,0.0923459442426637
551,3,27749,24737,0.152069445985114,0.0959251868676776
552,4,27752,25735,0.222612591617093,0.0105731956182418
553,7,27754,24818,-0.217817830781946,-0.0346695875154365
554,5,27752,24086,0.0245416167773205,-0.207130113484472
555,7,27746,24835,-0.230081687260865,-0.012605956264232
556,4,27753,24172,0.214779566082207,-0.0193004044716447
557,3,27758,24377,0.147833024943716,0.0406349158394711
558,3,27754,24703,0.208118860237366,0.0912606341781521
559,6,27756,24989,-0.135139825658238,-0.173999945477688
560,7,27767,24842,-0.21290652642918,-0.0511674697088122
561,3,27758,25881,0.193319504151532,0.124242496190215
562,5,27760,24139,0.00903038029596093,-0.217574310518413
563,7,27763,25242,-0.215643362587128,-0.070118379580294
564,6,27764,24972,-0.140951519857433,-0.157345598175441
565,4,27768,25019,0.210241662743753,-0.010369638041558
566,6,27769,25269,-0.153341343413454,-0.18388056823252
567,5,27767,25574,0.00232507188032454,-0.16238936986352
568,4,27771,24504,0.185171362051495,-0.0734992370990759
569,5,27770,24667,0.11756456663665,-0.131911341713849
570,4,27768,25751,0.151414620349284,-0.085169703398375
571,5,27774,25141,0.0857139961104499,-0.162172027576108
572,3,27775,24158,0.214191245587551,0.035971579879319
573,3,27778,25599,0.225606182913382,0.0194399518712019
574,3,27777,25939,0.22811047132296,0.0175441771245682
575,5,27777,24341,0.142803611890429,-0.143653669085363
576,4,27776,24692,0.184094422054883,-0.0727818281653116
577,6,27783,24988,-0.126197692800728,-0.202673571452443
578,3,27785,24362,0.200796453240207,0.0624346728827792
579,5,27783,24554,0.0894104227204122,-0.17655516376234
580,3,27778,25926,0.22091462880618,0.0659312934196144
581,4,27787,24862,0.198910233200686,-0.0765709283778634
582,2,27784,25238,0.0021871748852311,0.171624767297937
583,2,27790,24127,0.0447706547448786,0.215247663720705
584,1,27795,25328,-0.127539064260836,0.170202315797871
585,1,27792,25670,-0.0850183717794826,0.168735478903614
586,5,27798,24537,0.100530252245741,-0.172859026080259
587,8,27796,24713,-0.17141940032099,0.168696515895836
588,7,27790,24830,-0.169180011530537,-0.0705224979513254
589,5,27790,25140,0.0833932403673827,-0.160369017542686
590,7,27797,25777,-0.110649552825109,-0.024505639945148
591,4,27798,25006,0.171139964467237,-0.0703230703976874
592,8,27802,25542,-0.178490522578317,0.180648924517141
593,7,27800,24304,-0.186874281065817,-0.0428264145731534
594,8,27802,24701,-0.178861065971983,0.170332151118397
595,1,27796,25913,-0.0817780346831932,0.215753127052909
596,4,27801,24581,0.196170228302869,-0.034659098560764
597,4,27802,24732,0.13412821835563,-0.0488625919123648
598,8,27801,24819,-0.107577737220809,0.045737704554488
599,6,27800,24955,-0.068614325250438,-0.207600233243249
600,7,27809,24322,-0.211572747818776,-0.0304463607497009
601,1,27811,25604,-0.139471828511572,0.200058789115784
602,4,27804,24024,0.155829014389341,-0.12774447835072
603,5,27803,24525,0.084078444350605,-0.154454331612391
604,6,27804,24796,-0.16212305179224,-0.181793151126272
605,3,27808,24379,0.179064231426998,0.108806884379179
606,5,27814,24858,0.0482865215424593,-0.197517667462504
607,7,27814,25484,-0.184872392678822,-0.0899640758863038
608,3,27808,24357,0.210771528740332,0.0867039259406115
609,6,27819,24556,-0.0852836274841341,-0.1784705470955
610,2,27817,24122,0.103784704090437,0.173814919253815
611,8,27820,24663,-0.223199458497672,0.0881514322564618
612,1,27820,25459,-0.144048666024531,0.213917723619744
613,4,27820,24814,0.217189584809479,-0.0299242908445887
614,2,27820,24990,0.0906777356804315,0.199345609385824
615,4,27825,24836,0.189123372534086,-0.0860364107012235
616,1,27826,25785,-0.106676010937071,0.215661762048954
617,3,27830,24401,0.225089885350993,0.0501048897599135
618,3,27828,24886,0.136880846255707,0.13690121691257
619,4,27832,24910,0.194526908181837,-0.0456948108618277
620,6,27839,25516,-0.06221964430564,-0.217706641155209
621,1,27834,24326,-0.0381216771870232,0.207224716983281
622,1,27840,25475,-0.0636057111957966,0.211601267920144
623,4,27841,25288,0.141670381788229,-0.0187112147979329
624,5,27837,24254,0.0605239646152835,-0.1631963617565
625,8,27839,24645,-0.200752673634012,0.134884475251064
626,1,27838,24870,-0.0433269912456615,0.071275921679452
627,5,27843,24300,-0.00530396624359443,-0.201750133586153
628,8,27851,25333,-0.229653284697887,0.048788450110755
629,7,27845,24221,-0.216543393682063,-0.0813701950837389
630,3,27842,24373,0.222110994482256,0.0327116446034454
631,2,27846,25991,0.0375516257823016,0.200198063373336
632,7,27847,24238,-0.209198519751489,-0.0917502739061258
633,1,27847,24715,-0.081693555510093,0.126563006241428
634,3,27849,24750,0.19192187296848,0.0582112347104695
635,7,27852,25391,-0.230757020732752,-0.0170002096158495
636,2,27844,24957,0.0838026064082966,0.161484177066365
637,5,27852,25370,0.0875057358945699,-0.16399882153757
638,3,27852,24546,0.200010651996259,0.103261676260297
639,2,27853,24613,0.0462563960730032,0.128153470427838
640,6,27853,24798,-0.108433141626736,-0.142961885216518
641,3,27853,24565,0.214763377460562,0.0859821058146382
642,3,27851,24828,0.175685322465378,0.146184695944906
643,2,27860,24150,0.00963236212534662,0.185863190164992
644,8,27862,24396,-0.206363676602447,0.148720872001808
645,8,27866,24341,-0.222014864484678,0.0568647519354097
646,3,27858,24361,0.21135601170416,0.0206700050597203
647,3,27862,25295,0.140654264097236,0.0406738199255876
648,3,27862,25470,0.198051370795488,0.131731758949325
649,6,27865,25504,-0.0307476645220948,-0.214899923727855
650,5,27864,24920,0.0420489393600549,-0.145152702927636
651,5,27863,25666,0.111356402993168,-0.120347867994676
652,5,27861,25937,0.0593975457009314,-0.190757564390092
653,3,27866,24820,0.232110559263824,0.0665774244353243
654,7,27874,24281,-0.208228149083416,-0.0122150880570183
655,3,27870,24938,0.13843589920753,0.0264062921452713
656,7,27876,24262,-0.209288345609876,-0.0226451102277763
657,3,27873,25689,0.228626744393485,0.0461797452069683
658,3,27871,24711,0.178356041313327,0.132119057802751
659,3,27878,24422,0.231864667410337,0.0336335000432851
660,7,27880,24669,-0.206999078457046,-0.0175683310099093
661,2,27875,24141,0.00189633040767195,0.206058689174491
662,2,27874,24560,0.0205734952485076,0.217149312984662
663,6,27874,24620,-0.123563642475294,-0.213473969057671
664,3,27878,24897,0.143746808054395,0.159851712093964
665,4,27874,24963,0.207185884252801,0.00713230672812913
666,6,27881,24735,-0.0825749944887458,-0.208662344377555
667,3,27885,24222,0.195083675953282,0.100938464073578
668,3,27883,24373,0.15270066428092,0.106403506865058
669,5,27872,25492,-0.000588152404301258,-0.0610894474187907
670,5,27889,24640,0.0301334151457816,-0.209476949785965
671,6,27884,25323,-0.0223109129605309,-0.158797907969207
672,4,27887,25482,0.139322386095973,-0.0570900446068661
673,6,27879,24460,-0.0164648700392111,-0.200069694114047
674,3,27889,24917,0.176396929882213,0.0158366927667909
675,6,27888,25447,-0.0200369392486343,-0.131045888330777
676,8,27892,25300,-0.205442916042236,0.11325901220193
677,6,27892,25380,-0.0854767189668347,-0.133491918161432
678,3,27890,24760,0.178594940960962,0.117647917538573
679,7,27888,24934,-0.14881679612019,-0.0321139084922671
680,3,27891,24496,0.228059013191903,0.0405999899781216
681,3,27899,24787,0.202066750393245,0.120186202572994
682,6,27897,25164,-0.0369676827945481,-0.107503752396411
683,4,27895,24134,0.202751582005134,0.00623032682553942
684,5,27896,24271,0.12019359216455,-0.135550787183025
685,7,27899,25265,-0.195675029590809,-0.0363246170535588
686,6,27901,24463,-0.0595791317979007,-0.226183526996905
687,2,27901,24865,0.116314908019677,0.186151504259122
688,5,27902,24157,0.07413437163284,-0.165780193804765
689,4,27906,24620,0.172331854871621,-0.0351916579724908
690,2,27898,24879,0.0667644555453413,0.202359745854834
691,7,27896,25314,-0.198509510333314,-0.0142213951501772
692,7,27908,24204,-0.160844545586383,-0.0441825058506772
693,5,27906,24015,0.099260192053331,-0.134989135512592
694,3,27908,24315,0.216680947437022,0.0143174596340817
695,8,27910,25285,-0.218617421689392,0.0776081628061066
696,3,27914,24043,0.172821820741534,0.0447570281728701
697,4,27915,24814,0.188219669148219,-0.0678807868958361
698,7,27917,25065,-0.13400046685432,-0.0754393729625853
699,2,27912,25498,0.0441971653975446,0.14863324225068
700,3,27914,25817,0.198367588432453,0.118657208564535
701,3,27919,24891,0.163650126840032,0.142934832545135
702,2,27921,25448,0.0172393916193047,0.216874634886461
703,4,27917,24495,0.203783034638489,-0.0101252523971032
704,3,27916,25804,0.226630396204745,0.0385347380784035
705,4,27917,24147,0.147492288333908,-0.102789228981897
706,4,27925,24441,0.184128266636639,-0.0494143302482505
707,7,27929,25161,-0.199538975866235,-0.037226789616475
708,3,27929,24651,0.221822443238689,0.0815570164878047
709,8,27933,25143,-0.173043634619344,0.0739137011578861
710,3,27931,25542,0.171170407137763,0.128494320801226
711,8,27935,25056,-0.208012462571096,0.0187796159805028
712,7,27935,25243,-0.166480134714913,-0.0934751640835895
713,6,27932,25495,-0.0251121278920387,-0.161031735591939
714,4,27941,24477,0.204915372768128,-0.0123829070189551
715,4,27938,24597,0.177104530709844,-0.0795925827496797
716,4,27935,24818,0.127673954830079,-0.0164362869447073
717,2,27942,24937,0.0825897982355746,0.117569496918314
718,4,27941,24318,0.190007856034548,-0.0568921511919253
719,4,27936,25357,0.168660011842658,-0.0782025899715871
720,1,27941,25768,-0.0187917842229273,0.212622594040521
721,8,27941,24014,-0.133562674915364,0.055407907926588
722,3,27944,24914,0.140277790777595,0.158449423899406
723,6,27946,25975,-0.128680569339166,-0.180756645393553
724,8,27942,25015,-0.233361632681896,0.0157095719020353
